"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:4BJI0anpEdv4uUw3fUXYpr","Wake Up Sid!","spotify:artist:0L5GV6LN8SWWUWIdBbTLTZ, spotify:artist:1SJOL9HJ08YOn92lFcYf8a, spotify:artist:1KIKn2xA1mgC7uJTcS1hEU","Shankar-Ehsaan-Loy, Shankar Mahadevan, Loy Mendonsa","spotify:album:1fzE65RP7Gyhi8hdOv8eRQ","Wake Up Sid (Original Motion Picture Soundtrack)","spotify:artist:0L5GV6LN8SWWUWIdBbTLTZ, spotify:artist:7HCqGPJcQTyGJ2yqntbuyr","Shankar-Ehsaan-Loy, Amit Trivedi","2009-08-21","https://i.scdn.co/image/ab67616d0000b27302ef23e492fb485d08068845","1","1","231240","https://p.scdn.co/mp3-preview/8146eea4b539fe65d9dcc8aecde7c5c3090e0032?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","INS170900325","spotify:user:71qh0d2u9dhfb24tw0lupnj8c","2023-03-24T10:15:21Z","bollywood,sufi,desi,hindi pop,bollywood,marathi pop,devotional,bhajan,desi,tamil dance,hindi pop,tamil pop,bollywood,desi,hindi pop","0.72","0.651","2","-6.844","1","0.0346","0.0774","0","0.11","0.824","128.023","4","","Sony Music Entertainment India Pvt. Ltd.","P (P) 2009 Sony Music Entertainment India Pvt.Ltd"
"spotify:track:09e9vNgSdOspJasGIp6kLp","Subha Ho Gayi Mamu - From ""Munnabhai MBBS""","spotify:artist:5cB4d4jPYjMT326sjihQ4m","Shaan","spotify:album:6Pg0GtMCJ4mwaUB0r4U8GA","Munnabhai MBBS (Original Motion Picture Soundtrack)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2003-01-01","https://i.scdn.co/image/ab67616d0000b273519da3dffcedfe12cd1230bb","1","5","241400","","false","42","INUM70500880","spotify:user:71qh0d2u9dhfb24tw0lupnj8c","2024-04-30T05:48:24Z","bollywood,hindi pop,desi,bangla pop","0.871","0.362","11","-14.1","0","0.0545","0.12","0.00000108","0.305","0.456","104.002","4","","Universal Music India Pvt Ltd.","C © 2003 Universal Music India Pvt. Ltd., P ℗ 2003 Universal Music India Pvt. Ltd."
"spotify:track:723xQva0yBF7M6K3nDAG8R","Sooraj Ki Baahon Mein","spotify:artist:2DwWEmeVaWxwkjbnyPlNZT, spotify:artist:2j9QVMZlqIj4Cb9UISBrXK, spotify:artist:1KIKn2xA1mgC7uJTcS1hEU","Dominique Cerejo, Clinton Cerejo, Loy Mendonsa","spotify:album:6Baavsh6HfNka1IyvPrr24","Zindagi Na Milegi Dobara","spotify:artist:0L5GV6LN8SWWUWIdBbTLTZ","Shankar-Ehsaan-Loy","2011-06-06","https://i.scdn.co/image/ab67616d0000b2730acb5a72549287bf33b51b71","1","10","202919","https://p.scdn.co/mp3-preview/87e039f209a542235a87abced2a22dc821cb2f00?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","INS181101720","spotify:user:71qh0d2u9dhfb24tw0lupnj8c","2023-03-24T15:50:03Z","bollywood,desi,hindi pop,bollywood,hindi pop,bollywood,desi,hindi pop","0.855","0.553","11","-6.52","1","0.0331","0.19","0.00000519","0.0942","0.874","124.922","4","","T-Series","C 2011 Super Cassettes Industries Private Limited, P 2011 Super Cassettes Industries Private Limited"
"spotify:track:20tJvBAqgF3sCXxb7FEjwT","I Am the Best","spotify:artist:4YgUVg4p7xtMOrOS4GjiJZ, spotify:artist:2ZRrPOjBIWoKK5rHedLijj","Jatin-Lalit, Abhijeet","spotify:album:1s4wHsTNCTRV1gJnLelbOV","Phir Bhi Dil Hai Hindustani (Original Motion Picture Soundtrack)","spotify:artist:4YgUVg4p7xtMOrOS4GjiJZ","Jatin-Lalit","1999-12-05","https://i.scdn.co/image/ab67616d0000b273ea07c69b16f11f7e0c09c9e1","1","3","257880","https://p.scdn.co/mp3-preview/62411c673ec4aad1d2cee3bfe375475a979b2237?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","INS179900106","spotify:user:71qh0d2u9dhfb24tw0lupnj8c","2023-03-28T06:03:53Z","bollywood,hindi pop,desi,bollywood,hindi pop","0.719","0.931","1","-5.153","0","0.046","0.142","0.00000104","0.339","0.944","100.084","4","","Sony Music Entertainment India Pvt. Ltd.","P (P) 1999 Sony Music Entertainment India Pvt. Ltd."
"spotify:track:1dZuiEX0EjvQai3N7BlUmT","Yeh Dil Deewana","spotify:artist:1dVygo6tRFXC8CSWURQJq2, spotify:artist:7J1dPh3Yjs0aIhQHbBfNQP, spotify:artist:1SJOL9HJ08YOn92lFcYf8a","Sonu Nigam, Hema Sardesai, Shankar Mahadevan","spotify:album:5SKotVYCyEbrc2efbRMcsJ","Pardes (Original Motion Picture Soundtrack)","spotify:artist:0xHXoShMJw3xDArjL8IHtt","Nadeem Shravan","1997-08-08","https://i.scdn.co/image/ab67616d0000b2739decf911fd878b73390db3a4","1","9","426400","https://p.scdn.co/mp3-preview/f22a8e1a9695386a0357ca8673d921c17325bd94?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","INT109700003","spotify:user:71qh0d2u9dhfb24tw0lupnj8c","2024-06-01T04:17:58Z","kannada pop,bollywood,sandalwood,hindi pop,desi,marathi pop,bollywood,bollywood,marathi pop,devotional,bhajan,desi,tamil dance,hindi pop,tamil pop","0.776","0.5","0","-12.22","1","0.0418","0.201","0.00189","0.0538","0.232","109.981","4","","Tips Industries Ltd","C © 1997 Tips Industries Ltd. Under Exclusive License to ADA/Warner Music, P ℗ 1997 Tips Industries Ltd. Under Exclusive License to ADA/Warner Music"
"spotify:track:0YmuNYaG8irr6RJKnoU6ke","Bachna Ae Hasinon Lo Main Aa Gaya","spotify:artist:0TI9Dt5CvgWoNDsbQoFUZn, spotify:artist:0GF4shudTAFv8ak9eWdd4Y","DJ Tarun Makhijani Aka DJ T, Kishore Kumar","spotify:album:69uIb31UjUhiimgJHBbk6C","Bollywood Party Remix - Vol.1","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2022-08-01","https://i.scdn.co/image/ab67616d0000b2739da1c8fbfd0a6dd012f0f97d","1","7","184153","https://p.scdn.co/mp3-preview/08c0a50952858105770636a572ee304b9122e05d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","INH102213154","spotify:user:71qh0d2u9dhfb24tw0lupnj8c","2024-05-21T12:30:08Z","bangla pop,ghazal,hindi pop,bollywood","0.719","0.908","11","-5.873","0","0.0583","0.00804","0.00701","0.0531","0.908","130.003","4","","Saregama India Ltd","C 2022 Saregama India Ltd, P 2022 Saregama India Ltd"
"spotify:track:12eA8kd2uD1zoN4jdtbYn4","Haanikaarak Bapu","spotify:artist:0rPXtq1DFqaWtWxL70d28q, spotify:artist:0cGHc87UV3xdjlFlS2xEeH, spotify:artist:1wRPtKGflJrBx9BmLsSwlU","Sartaz Khan Barna, Sarwar Khan, Pritam","spotify:album:354TJOapvmkc4JCxi9vJHh","Dangal (Original Motion Picture Soundtrack)","spotify:artist:1wRPtKGflJrBx9BmLsSwlU","Pritam","2016-12-14","https://i.scdn.co/image/ab67616d0000b273f47f8b461b0843859d654a70","1","1","262857","","false","44","INZ031401877","spotify:user:71qh0d2u9dhfb24tw0lupnj8c","2024-08-09T17:14:53Z","bollywood,hindi pop,desi,sufi","0.587","0.837","7","-6.178","1","0.106","0.15","0.000482","0.0578","0.805","104.892","4","","Zee Music Company","C © 2016 Zee Music Company, P ℗ 2016 Zee Music Company"
"spotify:track:4NmWv6PEGEAmorN5UN9fRo","Ajj Din Chadheya","spotify:artist:3OLGltG8UPIea8sA4w0yg0, spotify:artist:1wRPtKGflJrBx9BmLsSwlU","Rahat Fateh Ali Khan, Pritam","spotify:album:2yoQE2XBnwdUyoOkoprTfT","Love Aaj Kal (Original Motion Picture Soundtrack)","spotify:artist:1wRPtKGflJrBx9BmLsSwlU","Pritam","2009-07-31","https://i.scdn.co/image/ab67616d0000b273b47eb88571640ed71dd2fd47","1","1","315013","https://p.scdn.co/mp3-preview/31220dbc188ef55c717efc26c819f43a1d18738e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","GBSGZ0900022","spotify:user:71qh0d2u9dhfb24tw0lupnj8c","2023-03-24T10:06:43Z","sufi,qawwali,bollywood,hindi pop,desi,ghazal,bollywood,hindi pop,desi,sufi","0.53","0.701","9","-4.54","1","0.0823","0.536","0.00000809","0.118","0.818","171.856","4","","Eros Now Music","C (C) 2009 Eros Now Music, P (P) 2009 Eros Now Music"
"spotify:track:11ipwX6rA4f5KMTYB7QFXj","Main Aisa Kyon Hoon","spotify:artist:0L5GV6LN8SWWUWIdBbTLTZ, spotify:artist:5cB4d4jPYjMT326sjihQ4m","Shankar-Ehsaan-Loy, Shaan","spotify:album:2U02MTp5MJnqV54xsJOVIe","Lakshya (Original Motion Picture Soundtrack)","spotify:artist:0L5GV6LN8SWWUWIdBbTLTZ","Shankar-Ehsaan-Loy","2004-04-26","https://i.scdn.co/image/ab67616d0000b273441b53722d32e65078a35a14","1","1","274266","https://p.scdn.co/mp3-preview/ab042e82babcd829a5a4ead581e965440dc4051a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","INS170400017","spotify:user:71qh0d2u9dhfb24tw0lupnj8c","2023-12-31T18:30:58Z","bollywood,sufi,desi,hindi pop,bollywood,hindi pop,desi,bangla pop","0.809","0.509","0","-4.856","1","0.0391","0.031","0","0.175","0.921","95.993","4","","Sony Music Entertainment India Pvt. Ltd.","P (P) 2004 Sony Music Entertainment India Pvt. Ltd."
"spotify:track:6WediUhXDfm8FR3wlM0r3G","Subha Hone Na De","spotify:artist:1wRPtKGflJrBx9BmLsSwlU, spotify:artist:5T2I75UlGBcWd5nVyfmL13, spotify:artist:1Jt7JB3WIWaANzwHoybsVn","Pritam, Mika Singh, Shefali Alvares","spotify:album:1Ekdlu676aj6F9lDUcl7ht","Desi Boyz","spotify:artist:1wRPtKGflJrBx9BmLsSwlU","Pritam","2011-10-21","https://i.scdn.co/image/ab67616d0000b273daa89593cc2cde9651665d03","1","2","288696","https://p.scdn.co/mp3-preview/c2456d0af95619234a12805774747b2bf88974c5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","INS181103805","spotify:user:71qh0d2u9dhfb24tw0lupnj8c","2023-03-24T12:38:54Z","bollywood,hindi pop,desi,sufi,bollywood,desi,hindi pop,bollywood,desi,hindi pop","0.727","0.9","8","-4.529","1","0.0452","0.0805","0.0464","0.154","0.505","131.97","4","","T-Series","C 2011 Super Cassettes Industries Private Limited, P 2011 Super Cassettes Industries Private Limited"
"spotify:track:3Uv8BQFN3bQfhkregyMbnx","My Dil Goes Mmmm","spotify:artist:6Mv8GjQa7LKUGCAqa9qqdb, spotify:artist:5cB4d4jPYjMT326sjihQ4m, spotify:artist:6dgPKPKtpOXxPpMe8STn1N, spotify:artist:5kPOMQZvgkAEnRZqwn9SYQ","Vishal-Shekhar, Shaan, Gayatri Iyer, Jaideep Sahni","spotify:album:2IENY924rGfG14TIQIdZFr","Salaam Namaste","spotify:artist:6Mv8GjQa7LKUGCAqa9qqdb","Vishal-Shekhar","2005-08-03","https://i.scdn.co/image/ab67616d0000b2733407f760b091d7b668ad9d22","1","2","452832","https://p.scdn.co/mp3-preview/e8b33d5d0c1f32cc5f82056f4d7975610da3f6a7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","INY090500041","spotify:user:71qh0d2u9dhfb24tw0lupnj8c","2023-03-24T10:10:13Z","bollywood,desi,hindi pop,bollywood,hindi pop,desi,bangla pop,bollywood,bollywood,desi,hindi pop,sufi","0.693","0.797","6","-7.392","0","0.0704","0.343","0.00125","0.0673","0.706","90.997","4","","YRF Music","C (C) 2005 YRF Music, P (P) 2005 YRF Music"
"spotify:track:7hhuXHAyn4egzc3do1Oiqe","Heer Toh Badi Sad Hai","spotify:artist:5T2I75UlGBcWd5nVyfmL13","Mika Singh","spotify:album:2CUXo26JAWIbQx0EVMnjpA","Tamasha","spotify:artist:1mYsTxnqsietFxj1OgoGbG, spotify:artist:3GdSQUH1BRtl9UrrtuwJlP","A.R. Rahman, Irshad Kamil","2015-10-16","https://i.scdn.co/image/ab67616d0000b273da50894e074ecd5ce61de0a1","1","2","326791","https://p.scdn.co/mp3-preview/abb426219350c6a389f5405cace17e9c7162b8e7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","INS181501795","spotify:user:71qh0d2u9dhfb24tw0lupnj8c","2024-02-24T15:44:35Z","bollywood,desi,hindi pop","0.606","0.913","7","-4.976","1","0.0577","0.107","0.0000115","0.0993","0.881","90.998","4","","T-Series","C 2015 Super Cassettes Industries Private Limited, P 2015 Super Cassettes Industries Private Limited"
"spotify:track:3rsx3pDYM3a08O0Yu3Tq6V","Pretty Woman","spotify:artist:0L5GV6LN8SWWUWIdBbTLTZ, spotify:artist:1SJOL9HJ08YOn92lFcYf8a, spotify:artist:7jhqJGN86YT2lS3i1HgO13","Shankar-Ehsaan-Loy, Shankar Mahadevan, Ravi ""Rags"" Khote","spotify:album:6H71erprmvRxnWs3XqC8uE","Kal Ho Naa Ho (Original Motion Picture Soundtrack)","spotify:artist:0L5GV6LN8SWWUWIdBbTLTZ","Shankar-Ehsaan-Loy","2003-09-20","https://i.scdn.co/image/ab67616d0000b273a2055e0b847ff66fb5206099","1","6","353880","https://p.scdn.co/mp3-preview/ae326eb1c53ff4e484917f826025b819a216251e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","63","INS170300032","spotify:user:71qh0d2u9dhfb24tw0lupnj8c","2023-03-24T10:31:44Z","bollywood,sufi,desi,hindi pop,bollywood,marathi pop,devotional,bhajan,desi,tamil dance,hindi pop,tamil pop,bollywood,desi","0.677","0.942","11","-6.105","0","0.16","0.124","0.0132","0.0819","0.598","173.991","4","","Sony Music Entertainment India Pvt. Ltd.","P (P) 2003 Sony Music Entertainment India Pvt. Ltd."
"spotify:track:3MzNYNwL7I4dhG4sa1VkK1","Dil Dhadakne Do","spotify:artist:5TPY1mgCEaVjJQnpDPFJVF, spotify:artist:0XL6ie7a0NY5FM05b9Rn5L","Priyanka Chopra, Farhan Akhtar","spotify:album:0ZRVDoVuEiOxJLVTSpNFk6","Dil Dhadakne Do","spotify:artist:0L5GV6LN8SWWUWIdBbTLTZ","Shankar-Ehsaan-Loy","2015-05-02","https://i.scdn.co/image/ab67616d0000b273cff978906e5901b8efacc904","1","1","228375","https://p.scdn.co/mp3-preview/b69dc2ea5f37f0dfc643186fff8637152c2eea46?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","INS181500688","spotify:user:71qh0d2u9dhfb24tw0lupnj8c","2023-07-10T14:01:36Z","bollywood,bollywood,desi,hindi pop","0.683","0.881","10","-3.943","0","0.0858","0.0211","0","0.114","0.792","159.942","4","","T-Series","C 2015 Super Cassettes Industries Private Limited, P 2015 Super Cassettes Industries Private Limited"
"spotify:track:3hkTxZwWUSh4DvIZLhAOxn","Jab Tak Hai Jaan","spotify:artist:1mYsTxnqsietFxj1OgoGbG, spotify:artist:4W91bbPB2CTSsHwt7eqNl7, spotify:artist:7zAp0JbkavFg2rcMGvANtP, spotify:artist:0yRC5n90spXG0d3aiDQ0vB","A.R. Rahman, Javed Ali, Shakthisree Gopalan, Gulzar","spotify:album:3G0diKadKaufyFybV3TzuP","Jab Tak Hai Jaan","spotify:artist:1mYsTxnqsietFxj1OgoGbG","A.R. Rahman","2012-10-09","https://i.scdn.co/image/ab67616d0000b2731efbf8b77e571388b3520f72","1","6","231575","https://p.scdn.co/mp3-preview/d15d4f93705604112da4e5740d5cbd99cedfeae0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","INY091200037","spotify:user:71qh0d2u9dhfb24tw0lupnj8c","2023-03-24T13:03:20Z","tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,sufi,bollywood,hindi pop,qawwali,desi,desi pop,kollywood,tamil pop,bollywood,ghazal,desi,hindi pop","0.588","0.698","2","-6.736","1","0.0418","0.546","0.00000196","0.0785","0.291","98.944","4","","YRF Music","C (C) 2012 YRF Music, P (P) 2012 YRF Music"
"spotify:track:09sq0BHe85uV2ADUx1gaiA","I Feel Good","spotify:artist:6Mv8GjQa7LKUGCAqa9qqdb, spotify:artist:6CXEwIaXYfVJ84biCxqc9k, spotify:artist:19LIHDDSHBD5NyYHI3gpzB","Vishal-Shekhar, Vishal Dadlani, Shilpa Rao","spotify:album:6FC95PYKFrO8UYhjCidPZ9","Anjaana Anjaani","spotify:artist:6Mv8GjQa7LKUGCAqa9qqdb","Vishal-Shekhar","2010-08-19","https://i.scdn.co/image/ab67616d0000b2731da0a37c5bad81580d49ef05","1","6","317505","https://p.scdn.co/mp3-preview/195bbd9f9b1bcfa64c9739f650594b1679906f0e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","INS181007762","spotify:user:71qh0d2u9dhfb24tw0lupnj8c","2023-07-02T17:54:12Z","bollywood,desi,hindi pop,bollywood,desi,hindi pop,desi pop,bollywood,hindi pop,desi","0.636","0.785","7","-6.876","0","0.0279","0.0262","0.00136","0.297","0.749","125.974","4","","T-Series","C 2010 Super Cassettes Industries Private Limited, P 2010 Super Cassettes Industries Private Limited"
"spotify:track:15Vuw407y6UWIPUfGrpJ1e","Genda Phool","spotify:artist:3cqeO3muWIW5uSmUDNCmyT, spotify:artist:1mYsTxnqsietFxj1OgoGbG, spotify:artist:0LSc9xIVTdo9mpClaC5Asu, spotify:artist:0e7Xsukwik0zDaqCcSvJTg","Rekha Bhardwaj, A.R. Rahman, Rajat Dholakia, Prasoon Joshi","spotify:album:2oEJvIPxiVWejbACLjq6Lh","Delhi-6","spotify:artist:1mYsTxnqsietFxj1OgoGbG, spotify:artist:0LSc9xIVTdo9mpClaC5Asu","A.R. Rahman, Rajat Dholakia","2009-01-19","https://i.scdn.co/image/ab67616d0000b273f7c6e0a439f01c38bac5730c","1","8","168240","https://p.scdn.co/mp3-preview/89c0f5f334b9c95c41ef02865faaac1cdbb2f71e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","57","INS180900096","spotify:user:71qh0d2u9dhfb24tw0lupnj8c","2024-03-22T16:46:30Z","bollywood,ghazal,hindi pop,sufi,desi,tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,gujarati pop,sufi,bollywood,hindi pop,desi,qawwali","0.734","0.355","10","-10.605","0","0.083","0.296","0.000135","0.124","0.584","193.922","4","","T-Series","C 2009 Super Cassettes Industries Private Limited, P 2009 Super Cassettes Industries Private Limited"
"spotify:track:3WyaMTWyO41WSDgWaZGPIb","Ye Jawani Hai Diwani - From ""Jawani Diwani""","spotify:artist:0GF4shudTAFv8ak9eWdd4Y, spotify:artist:2JSYASbWU5Y0fVpts3Eq7g","Kishore Kumar, R. D. Burman","spotify:album:1Y2hXUQinImdeviSlaNP7m","Jawani Diwani (Original Motion Picture Soundtrack)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","1972-01-01","https://i.scdn.co/image/ab67616d0000b2735306ac8889d357ba38880354","1","5","266480","","false","31","INUM70500077","spotify:user:71qh0d2u9dhfb24tw0lupnj8c","2024-04-08T05:58:59Z","bangla pop,ghazal,hindi pop,bollywood,ghazal,bangla pop,hindi pop,bollywood","0.392","0.518","6","-8.578","0","0.096","0.784","0","0.115","0.729","72.04","4","","Universal Music India Pvt Ltd.","C © 1972 Universal Music India Pvt. Ltd., P ℗ 1972 Universal Music India Pvt. Ltd."
"spotify:track:6M2UnI1LnXuXlWU54CKmKx","Jaane Kyun","spotify:artist:6Mv8GjQa7LKUGCAqa9qqdb, spotify:artist:6CXEwIaXYfVJ84biCxqc9k","Vishal-Shekhar, Vishal Dadlani","spotify:album:4MzefJUmigFTnjful2wuum","Dostana (Original Motion Picture Soundtrack)","spotify:artist:6Mv8GjQa7LKUGCAqa9qqdb","Vishal-Shekhar","2008-10-08","https://i.scdn.co/image/ab67616d0000b273add6b0e45df7005a55e89c8a","1","1","277986","https://p.scdn.co/mp3-preview/4994b9cafa0f234dc9fcc934ccf23b83c7072446?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","INS170816338","spotify:user:71qh0d2u9dhfb24tw0lupnj8c","2023-03-24T15:44:46Z","bollywood,desi,hindi pop,bollywood,desi,hindi pop,desi pop","0.778","0.812","4","-8.561","0","0.046","0.0573","0.00000828","0.243","0.791","99.962","4","","Sony Music Entertainment India Pvt. Ltd.","P (P) 2008 Sony Music Entertainment India Pvt. Ltd."
"spotify:track:3RAqJsgCOpwiPhkqmEvgI0","Pakeezah","spotify:artist:7apTJ2UKJkBZNKwCiPkfLJ","Gulraj Singh","spotify:album:7EHmKdpuGODFjbflV70k2y","Ungli (Original Motion Picture Soundtrack)","spotify:artist:6ohaQzKaXrobAL8paLSaxq, spotify:artist:1mBydYMVBECdDmMfE2sEUO, spotify:artist:7apTJ2UKJkBZNKwCiPkfLJ","Salim–Sulaiman, Sachin-Jigar, Gulraj Singh","2014-11-18","https://i.scdn.co/image/ab67616d0000b273e7a8801eb1cdd784c60125cc","1","2","265193","https://p.scdn.co/mp3-preview/53b468ac217c601b4ed3fde5e0a72ed535fe7472?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","INS171402223","spotify:user:71qh0d2u9dhfb24tw0lupnj8c","2023-03-24T05:28:27Z","bhajan,devotional","0.731","0.473","7","-9.328","1","0.0266","0.258","0","0.0742","0.643","101.97","4","","Sony Music Entertainment India Pvt. Ltd.","P (P) 2014 Sony Music Entertainment India Pvt. Ltd."
"spotify:track:4BiPsAV070dg3eLSVf727A","Ye Ishq Hai","spotify:artist:1wRPtKGflJrBx9BmLsSwlU, spotify:artist:0oOet2f43PA68X5RxKobEy, spotify:artist:3GdSQUH1BRtl9UrrtuwJlP","Pritam, Shreya Ghoshal, Irshad Kamil","spotify:album:4OYdTHNgjhXzgVjbqsb0tO","Jab We Met","spotify:artist:1wRPtKGflJrBx9BmLsSwlU, spotify:artist:3GdSQUH1BRtl9UrrtuwJlP, spotify:artist:6AwwLwgIsTIXZ8kHWaZUj5","Pritam, Irshad Kamil, Sandesh Shandilya","2007-09-21","https://i.scdn.co/image/ab67616d0000b27352fe6875028c892308ffc2f7","1","3","280974","https://p.scdn.co/mp3-preview/17a0181b931071dcced3f21d18e44d0f51d19366?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","INS180705983","spotify:user:71qh0d2u9dhfb24tw0lupnj8c","2023-04-21T06:09:21Z","bollywood,hindi pop,desi,sufi,bollywood,hindi pop,kannada pop,desi,marathi pop,bollywood,hindi pop,desi,sufi","0.823","0.638","5","-7.126","0","0.159","0.434","0.00000209","0.255","0.882","118.045","4","","T-Series","C 2007 Super Cassettes Industries Private Limited, P 2007 Super Cassettes Industries Private Limited"
"spotify:track:0MjL7YQ02qH7nxfayhbmfp","Suno Aisha","spotify:artist:7HCqGPJcQTyGJ2yqntbuyr, spotify:artist:4kq8z3vydHjPDggxb16ErB, spotify:artist:1cfG7UM0OD4O1II1nd15Qo","Amit Trivedi, Nakash Aziz, Ash King","spotify:album:4h2SfJt00zfnnoQSCuOmkc","Aisha (Original Motion Picture Soundtrack)","spotify:artist:7HCqGPJcQTyGJ2yqntbuyr","Amit Trivedi","2010-07-05","https://i.scdn.co/image/ab67616d0000b273c82a4c10b28c394a59f70c0c","1","1","260026","https://p.scdn.co/mp3-preview/af82dc43063c24c92e1f272f08ae8908dd6a95c4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","50","INS171000193","spotify:user:71qh0d2u9dhfb24tw0lupnj8c","2023-03-24T10:15:14Z","bollywood,hindi pop,desi,gujarati garba,gujarati pop,bollywood,tollywood,desi,telugu pop,hindi pop,tamil dance,bollywood,hindi pop,desi,bangla pop","0.862","0.673","7","-6.686","1","0.0688","0.33","0.00856","0.0961","0.841","105.003","4","","Sony Music Entertainment India Pvt. Ltd.","P (P) 2010 Sony Music Entertainment India Pvt. Ltd."
"spotify:track:32DWojMZeZebVrfBkhAkKy","Barso Re","spotify:artist:1mYsTxnqsietFxj1OgoGbG, spotify:artist:0oOet2f43PA68X5RxKobEy, spotify:artist:6VWjZcB6nolKvE74s0ds7M","A.R. Rahman, Shreya Ghoshal, Uday Mazumdar","spotify:album:6kWI9GDPhMhaGNo80Q1XT5","Guru (Original Motion Picture Soundtrack)","spotify:artist:1mYsTxnqsietFxj1OgoGbG","A.R. Rahman","2006-09-11","https://i.scdn.co/image/ab67616d0000b2730504fdf58bae8cd52dd13047","1","1","329600","https://p.scdn.co/mp3-preview/60f22bf89526551d7b44513f7d1ff59bc3429069?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","INS170601059","spotify:user:71qh0d2u9dhfb24tw0lupnj8c","2023-03-24T05:27:10Z","tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,bollywood,hindi pop,kannada pop,desi,marathi pop,bollywood,desi","0.879","0.487","0","-9.441","1","0.148","0.337","0.000284","0.0706","0.338","116.991","4","","Sony Music Entertainment India Pvt. Ltd.","P (P) 2006 Sony Music Entertainment India Pvt. Ltd."
"spotify:track:1qTh7hzjd361hjuzeaMFWK","Hey Ya !","spotify:artist:2j9QVMZlqIj4Cb9UISBrXK, spotify:artist:1SJOL9HJ08YOn92lFcYf8a, spotify:artist:1KIKn2xA1mgC7uJTcS1hEU","Clinton Cerejo, Shankar Mahadevan, Loy Mendonsa","spotify:album:13aLziSCr93ULLwPE2JURA","Karthik Calling Karthik","spotify:artist:0L5GV6LN8SWWUWIdBbTLTZ, spotify:artist:7GmnD2XZleQw8PPzRJV7FY, spotify:artist:5KNQvpxpsSUsL8Mon7SjYn","Shankar-Ehsaan-Loy, Midival Punditz, Karsh Kale","2010-01-18","https://i.scdn.co/image/ab67616d0000b2730e0eae488b99b7c7b901f659","1","1","254989","https://p.scdn.co/mp3-preview/00e95d2ecc9349dba4910db3584b4a8d6418e3a4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","INS180907642","spotify:user:71qh0d2u9dhfb24tw0lupnj8c","2022-04-29T07:50:06Z","bollywood,hindi pop,bollywood,marathi pop,devotional,bhajan,desi,tamil dance,hindi pop,tamil pop,bollywood,desi,hindi pop","0.799","0.588","7","-9.136","0","0.0302","0.184","0.0000268","0.0788","0.789","115.087","4","","T-Series","C 2010 Super Cassettes Industries Private Limited, P 2010 Super Cassettes Industries Private Limited"
"spotify:track:7uNnlVit5qDvfOje0pqICF","Tum Ho","spotify:artist:5GnnSrwNCGyfAU4zuIytiS, spotify:artist:4HQeSXwG2BVH0KvxHE5oCf","Mohit Chauhan, Suzanne D'Mello","spotify:album:3RZxrS2dDZlbsYtMRM89v8","Rockstar","spotify:artist:1mYsTxnqsietFxj1OgoGbG, spotify:artist:3GdSQUH1BRtl9UrrtuwJlP","A.R. Rahman, Irshad Kamil","2011-10-01","https://i.scdn.co/image/ab67616d0000b27354e544672baa16145d67612b","1","12","316500","https://p.scdn.co/mp3-preview/ade54c6c03cd07b89e703b3710d70f070d3f516a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","INS181103509","spotify:user:71qh0d2u9dhfb24tw0lupnj8c","2023-03-22T08:39:35Z","bollywood,hindi pop,sufi,desi,bollywood,hindi pop","0.356","0.47","5","-8.929","1","0.0278","0.518","0.00001","0.0807","0.167","93.895","4","","T-Series","C 2011 Super Cassettes Industries Private Limited, P 2011 Super Cassettes Industries Private Limited"
